dispatch_id,route_id,hub_id,dispatch_timestamp,route_class,distance_miles,stop_count,door_open_minutes,transit_duration_hours,cargo_type,pallet_payload,dispatch_status
DSP-10159,RT-HUB_-REG-39,HUB_N,2025-02-10 16:12:00,REGIONAL_DISTRIB,297.3,6,76,9.08,PERISHABLE_FOOD,26,COMPLETED
DSP-10160,RT-HUB_-LOC-40,HUB_01,2025-02-10T08:44:00Z,LOCAL_URBAN,117.7,8,101,8.02,PERISHABLE_FOOD,25,COMPLETED
DSP-10161,RT-HUB_-LOC-01,HUB_N,02/11/2025 13:32,LOCAL_URBAN,131.1,7,112,8.29,PERISHABLE_FOOD,26,COMPLETED
DSP-10162,RT-ALLE-LOC-02,ALLENTOWN_PA,2025-02-11 18:27:00,LOCAL_URBAN,119.4,8,91,8.09,PERISHABLE_FOOD,26,COMPLETED
DSP-10163,RT-HUB_-LOC-03,HUB_01,2025-02-11T17:58:00Z,LOCAL_URBAN,119.1,8,108,8.08,PERISHABLE_FOOD,26,COMPLETED
DSP-10164,RT-HUB_-LOC-04,HUB_N,02/11/2025 12:59,LOCAL_URBAN,130.2,10,92,9.25,PHARMA_GDP,26,COMPLETED
DSP-10165,RT-HUB_-REG-05,HUB_01,2025-02-12 09:33:00,REGIONAL_DISTRIB,278.8,4,81,7.97,PHARMA_GDP,26,COMPLETED
DSP-10166,RT-HUB_-REG-06,HUB_01,2025-02-12T17:40:00Z,REGIONAL_DISTRIB,264.6,6,82,8.3,PHARMA_GDP,26,COMPLETED
DSP-10167,RT-ALLE-LOC-07,ALLENTOWN_PA,02/12/2025 11:33,LOCAL_URBAN,120.9,8,108,8.16,PERISHABLE_FOOD,24,COMPLETED
DSP-10168,RT-HUB_-LOC-08,HUB_01,2025-02-12 17:11:00,LOCAL_URBAN,134.9,9,94,9.13,PHARMA_GDP,24,COMPLETED
DSP-10169,RT-HUB_-LOC-09,HUB_N,2025-02-13T13:09:00Z,LOCAL_URBAN,117.2,10,88,8.66,PERISHABLE_FOOD,25,VOID_TEST
DSP-10170,RT-HUB_-LOC-10,HUB_N,02/13/2025 13:57,LOCAL_URBAN,115.4,8,115,7.91,PERISHABLE_FOOD,26,COMPLETED
DSP-10171,RT-HUB_-LOC-11,HUB_01,2025-02-13 12:34:00,LOCAL_URBAN,113.0,8,106,7.8,PERISHABLE_FOOD,26,COMPLETED
DSP-10172,RT-HUB_-REG-12,HUB_01,2025-02-13T09:57:00Z,REGIONAL_DISTRIB,260.7,6,73,8.21,PHARMA_GDP,26,VOID_TEST
DSP-10173,RT-HUB_-LOC-13,HUB_01,02/14/2025 14:04,LOCAL_URBAN,120.4,7,113,7.81,PERISHABLE_FOOD,24,COMPLETED
DSP-10174,RT-ALLE-REG-14,ALLENTOWN_PA,2025-02-14 10:17:00,REGIONAL_DISTRIB,277.6,5,56,8.28,PERISHABLE_FOOD,26,COMPLETED
DSP-10175,RT-HUB_-LOC-15,HUB_N,2025-02-14T13:51:00Z,LOCAL_URBAN,128.3,7,101,8.17,PHARMA_GDP,25,COMPLETED
DSP-10176,RT-HUB_-REG-16,HUB_N,02/14/2025 07:15,REGIONAL_DISTRIB,290.8,6,70,8.92,PERISHABLE_FOOD,26,COMPLETED
DSP-10177,RT-HUB_-LOC-17,HUB_01,2025-02-15 13:55:00,LOCAL_URBAN,115.0,8,82,7.89,PHARMA_GDP,25,COMPLETED
DSP-10178,RT-ALLE-REG-18,ALLENTOWN_PA,2025-02-15T15:51:00Z,REGIONAL_DISTRIB,261.6,6,61,8.23,PHARMA_GDP,26,COMPLETED
DSP-10179,RT-HUB_-LOC-19,HUB_01,02/15/2025 13:14,LOCAL_URBAN,120.0,10,104,8.79,PHARMA_GDP,24,COMPLETED
DSP-10180,RT-ALLE-LOC-20,ALLENTOWN_PA,2025-02-15 13:48:00,LOCAL_URBAN,112.1,10,85,8.43,PERISHABLE_FOOD,24,COMPLETED
DSP-10181,RT-HUB_-LOC-21,HUB_N,2025-02-16T10:58:00Z,LOCAL_URBAN,117.4,10,107,8.67,PHARMA_GDP,25,COMPLETED
DSP-10182,RT-HUB_-REG-22,HUB_01,02/16/2025 16:10,REGIONAL_DISTRIB,279.6,6,80,8.66,PERISHABLE_FOOD,26,COMPLETED
DSP-10183,RT-ALLE-REG-23,ALLENTOWN_PA,2025-02-16 05:38:00,REGIONAL_DISTRIB,290.6,4,59,8.25,PERISHABLE_FOOD,26,COMPLETED
DSP-10184,RT-ALLE-LOC-24,ALLENTOWN_PA,2025-02-16T10:58:00Z,LOCAL_URBAN,119.6,7,89,7.77,PERISHABLE_FOOD,25,COMPLETED
DSP-10185,RT-ALLE-LOC-25,ALLENTOWN_PA,02/17/2025 06:17,LOCAL_URBAN,119.2,9,97,8.42,PHARMA_GDP,24,COMPLETED
DSP-10186,RT-ALLE-LOC-26,ALLENTOWN_PA,2025-02-17 14:48:00,LOCAL_URBAN,124.0,9,96,8.64,PERISHABLE_FOOD,24,COMPLETED
DSP-10187,RT-HUB_-LOC-27,HUB_01,2025-02-17T12:35:00Z,LOCAL_URBAN,113.4,7,108,7.49,PHARMA_GDP,26,COMPLETED
DSP-10188,RT-HUB_-REG-28,HUB_01,02/17/2025 08:15,REGIONAL_DISTRIB,291.9,6,72,8.95,PHARMA_GDP,26,COMPLETED
DSP-10189,RT-ALLE-REG-29,ALLENTOWN_PA,2025-02-18 17:38:00,REGIONAL_DISTRIB,295.7,6,62,9.04,PHARMA_GDP,26,COMPLETED
DSP-10190,RT-HUB_-LOC-30,HUB_01,2025-02-18T08:09:00Z,LOCAL_URBAN,123.9,9,109,8.63,PERISHABLE_FOOD,26,COMPLETED
DSP-10191,RT-HUB_-LOC-31,HUB_N,02/18/2025 14:34,LOCAL_URBAN,135.0,10,113,9.47,PHARMA_GDP,25,COMPLETED
DSP-10192,RT-HUB_-REG-32,HUB_01,2025-02-18 17:38:00,REGIONAL_DISTRIB,280.2,6,71,8.67,PHARMA_GDP,26,COMPLETED
DSP-10193,RT-HUB_-REG-33,HUB_N,2025-02-19T11:03:00Z,REGIONAL_DISTRIB,283.3,5,60,8.41,PHARMA_GDP,26,COMPLETED
DSP-10194,RT-HUB_-LOC-34,HUB_N,02/19/2025 13:35,LOCAL_URBAN,125.9,9,88,8.72,PERISHABLE_FOOD,26,COMPLETED
DSP-10195,RT-HUB_-REG-35,HUB_N,2025-02-19 14:32:00,REGIONAL_DISTRIB,286.1,4,76,8.15,PERISHABLE_FOOD,26,COMPLETED
DSP-10196,RT-HUB_-LOC-36,HUB_N,2025-02-19T15:10:00Z,LOCAL_URBAN,133.7,9,93,9.08,PERISHABLE_FOOD,25,COMPLETED
DSP-10197,RT-ALLE-REG-37,ALLENTOWN_PA,02/20/2025 09:59,REGIONAL_DISTRIB,288.9,5,70,8.55,PHARMA_GDP,26,COMPLETED
DSP-10198,RT-HUB_-LOC-38,HUB_N,2025-02-20 11:25:00,LOCAL_URBAN,120.4,10,93,8.81,PHARMA_GDP,24,COMPLETED
DSP-10199,RT-ALLE-LIN-39,ALLENTOWN_PA,2025-02-20T10:45:00Z,LINEHAUL_CORRIDOR,430.7,2,24,8.95,PERISHABLE_FOOD,26,COMPLETED
DSP-10200,RT-HUB_-LOC-40,HUB_01,02/20/2025 11:45,LOCAL_URBAN,113.5,7,98,7.49,PERISHABLE_FOOD,26,COMPLETED
DSP-10201,RT-HUB_-REG-01,HUB_N,2025-02-21 13:02:00,REGIONAL_DISTRIB,302.0,6,65,9.19,PHARMA_GDP,26,COMPLETED
DSP-10202,RT-HUB_-REG-02,HUB_01,2025-02-21T09:07:00Z,REGIONAL_DISTRIB,264.1,5,71,7.95,PERISHABLE_FOOD,26,COMPLETED
DSP-10203,RT-HUB_-LOC-03,HUB_N,02/21/2025 11:38,LOCAL_URBAN,124.9,10,98,9.01,PERISHABLE_FOOD,24,COMPLETED
DSP-10204,RT-ALLE-LOC-04,ALLENTOWN_PA,2025-02-21 08:53:00,LOCAL_URBAN,120.1,7,105,7.79,PHARMA_GDP,26,COMPLETED
DSP-10205,RT-HUB_-LOC-05,HUB_N,2025-02-22T11:53:00Z,LOCAL_URBAN,121.3,9,87,8.51,PHARMA_GDP,24,COMPLETED
DSP-10206,RT-HUB_-REG-06,HUB_01,02/22/2025 13:32,REGIONAL_DISTRIB,276.5,4,61,7.92,PERISHABLE_FOOD,26,COMPLETED
DSP-10207,RT-HUB_-REG-07,HUB_N,2025-02-22 11:29:00,REGIONAL_DISTRIB,296.2,6,69,9.05,PHARMA_GDP,26,COMPLETED
DSP-10208,RT-HUB_-LOC-08,HUB_N,2025-02-22T14:01:00Z,LOCAL_URBAN,125.4,9,101,8.7,PERISHABLE_FOOD,26,COMPLETED
DSP-10209,RT-HUB_-REG-09,HUB_01,02/23/2025 14:49,REGIONAL_DISTRIB,260.7,5,76,7.87,PHARMA_GDP,26,COMPLETED
DSP-10210,RT-ALLE-LIN-10,ALLENTOWN_PA,2025-02-23 16:33:00,LINEHAUL_CORRIDOR,447.8,3,35,9.61,PHARMA_GDP,26,COMPLETED
DSP-10211,RT-HUB_-REG-11,HUB_N,2025-02-23T06:06:00Z,REGIONAL_DISTRIB,292.5,5,59,8.63,PERISHABLE_FOOD,26,COMPLETED
DSP-10212,RT-HUB_-LOC-12,HUB_N,02/23/2025 12:02,LOCAL_URBAN,121.0,10,89,8.83,PHARMA_GDP,24,COMPLETED
DSP-10213,RT-HUB_-LIN-13,HUB_01,2025-02-24 16:00:00,LINEHAUL_CORRIDOR,454.2,1,24,9.07,PERISHABLE_FOOD,26,COMPLETED
DSP-10214,RT-HUB_-LIN-14,HUB_01,2025-02-24T15:00:00Z,LINEHAUL_CORRIDOR,437.6,3,30,9.42,PERISHABLE_FOOD,26,COMPLETED
DSP-10215,RT-HUB_-LOC-15,HUB_N,02/24/2025 17:01,LOCAL_URBAN,117.5,9,98,8.34,PERISHABLE_FOOD,26,COMPLETED
DSP-10216,RT-HUB_-REG-16,HUB_01,2025-02-24 12:22:00,REGIONAL_DISTRIB,302.1,6,63,9.19,PHARMA_GDP,26,COMPLETED
DSP-10217,RT-HUB_-LOC-17,HUB_N,2025-02-25T10:17:00Z,LOCAL_URBAN,117.2,7,102,7.66,PERISHABLE_FOOD,26,COMPLETED
DSP-10218,RT-HUB_-REG-18,HUB_N,02/25/2025 15:17,REGIONAL_DISTRIB,272.2,6,77,8.48,PHARMA_GDP,26,COMPLETED
DSP-10219,RT-HUB_-LOC-19,HUB_N,2025-02-25 11:15:00,LOCAL_URBAN,132.6,8,94,8.69,PHARMA_GDP,25,COMPLETED
DSP-10220,RT-ALLE-REG-20,ALLENTOWN_PA,2025-02-25T13:11:00Z,REGIONAL_DISTRIB,260.2,6,84,8.2,PHARMA_GDP,26,COMPLETED
DSP-10221,RT-HUB_-LOC-21,HUB_01,02/26/2025 06:28,LOCAL_URBAN,126.1,7,94,8.07,PERISHABLE_FOOD,26,COMPLETED
DSP-10222,RT-HUB_-LIN-22,HUB_01,2025-02-26 17:25:00,LINEHAUL_CORRIDOR,420.5,1,32,8.42,PERISHABLE_FOOD,26,COMPLETED
DSP-10223,RT-HUB_-LOC-23,HUB_N,2025-02-26T14:03:00Z,LOCAL_URBAN,124.2,7,101,7.98,PHARMA_GDP,26,COMPLETED
DSP-10224,RT-HUB_-LIN-24,HUB_N,02/26/2025 15:46,LINEHAUL_CORRIDOR,438.1,1,23,8.76,PHARMA_GDP,26,COMPLETED
DSP-10225,RT-HUB_-REG-25,HUB_N,2025-02-27 15:24:00,REGIONAL_DISTRIB,295.6,6,76,9.04,PERISHABLE_FOOD,26,COMPLETED
DSP-10226,RT-HUB_-REG-26,HUB_01,2025-02-27T08:00:00Z,REGIONAL_DISTRIB,283.2,4,67,8.08,PERISHABLE_FOOD,26,COMPLETED
DSP-10227,RT-HUB_-LOC-27,HUB_N,02/27/2025 15:16,LOCAL_URBAN,119.6,10,97,8.77,PERISHABLE_FOOD,25,COMPLETED
DSP-10228,RT-HUB_-REG-28,HUB_01,2025-02-27 07:55:00,REGIONAL_DISTRIB,291.2,4,76,8.27,PHARMA_GDP,26,COMPLETED
DSP-10229,RT-ALLE-REG-29,ALLENTOWN_PA,2025-02-28T14:44:00Z,REGIONAL_DISTRIB,291.1,6,84,8.93,PERISHABLE_FOOD,26,COMPLETED
DSP-10230,RT-HUB_-REG-30,HUB_N,02/28/2025 18:04,REGIONAL_DISTRIB,280.5,6,66,8.68,PHARMA_GDP,26,COMPLETED
DSP-10231,RT-HUB_-REG-31,HUB_N,2025-02-28 14:15:00,REGIONAL_DISTRIB,290.6,6,82,8.92,PERISHABLE_FOOD,26,COMPLETED
DSP-10232,RT-ALLE-LOC-32,ALLENTOWN_PA,2025-02-28T13:58:00Z,LOCAL_URBAN,130.7,8,114,8.61,PHARMA_GDP,25,COMPLETED
DSP-10233,RT-HUB_-REG-33,HUB_N,03/01/2025 08:02,REGIONAL_DISTRIB,282.0,6,69,8.71,PERISHABLE_FOOD,26,COMPLETED
DSP-10234,RT-ALLE-LOC-34,ALLENTOWN_PA,2025-03-01 16:43:00,LOCAL_URBAN,121.6,9,81,8.53,PHARMA_GDP,24,COMPLETED
DSP-10235,RT-HUB_-LOC-35,HUB_N,2025-03-01T05:48:00Z,LOCAL_URBAN,127.5,7,84,8.13,PERISHABLE_FOOD,25,COMPLETED
DSP-10236,RT-HUB_-REG-36,HUB_N,03/01/2025 13:25,REGIONAL_DISTRIB,304.0,6,85,9.24,PERISHABLE_FOOD,26,COMPLETED
DSP-10237,RT-HUB_-LOC-37,HUB_01,2025-03-02 12:03:00,LOCAL_URBAN,127.1,8,102,8.44,PHARMA_GDP,26,COMPLETED
DSP-10238,RT-HUB_-REG-38,HUB_N,2025-03-02T13:54:00Z,REGIONAL_DISTRIB,294.0,5,69,8.67,PERISHABLE_FOOD,26,COMPLETED
DSP-10239,RT-HUB_-REG-39,HUB_N,03/02/2025 06:21,REGIONAL_DISTRIB,267.0,4,84,7.69,PERISHABLE_FOOD,26,COMPLETED
DSP-10240,RT-ALLE-REG-40,ALLENTOWN_PA,2025-03-02 14:32:00,REGIONAL_DISTRIB,299.8,4,62,8.47,PHARMA_GDP,26,COMPLETED
DSP-10241,RT-ALLE-REG-01,ALLENTOWN_PA,2025-03-03T13:43:00Z,REGIONAL_DISTRIB,262.2,6,56,8.24,PHARMA_GDP,26,COMPLETED
DSP-10242,RT-HUB_-LOC-02,HUB_N,03/03/2025 10:45,LOCAL_URBAN,134.8,8,100,8.79,PERISHABLE_FOOD,26,COMPLETED
DSP-10243,RT-HUB_-LIN-03,HUB_N,2025-03-03 16:13:00,LINEHAUL_CORRIDOR,441.3,2,29,9.15,PHARMA_GDP,26,COMPLETED
DSP-10244,RT-HUB_-LOC-04,HUB_01,2025-03-03T11:39:00Z,LOCAL_URBAN,118.6,10,113,8.72,PHARMA_GDP,25,COMPLETED
DSP-10245,RT-HUB_-REG-05,HUB_N,03/04/2025 17:59,REGIONAL_DISTRIB,281.3,4,64,8.03,PERISHABLE_FOOD,26,COMPLETED
DSP-10246,RT-ALLE-LOC-06,ALLENTOWN_PA,2025-03-04 11:11:00,LOCAL_URBAN,120.4,8,104,8.14,PHARMA_GDP,24,COMPLETED
DSP-10247,RT-HUB_-REG-07,HUB_01,2025-03-04T12:13:00Z,REGIONAL_DISTRIB,264.2,6,81,8.29,PHARMA_GDP,26,COMPLETED
DSP-10248,RT-HUB_-LIN-08,HUB_N,03/04/2025 10:49,LINEHAUL_CORRIDOR,421.3,3,37,9.1,PHARMA_GDP,26,COMPLETED
DSP-10249,RT-HUB_-LOC-09,HUB_N,2025-03-05 15:15:00,LOCAL_URBAN,114.8,7,110,7.55,PERISHABLE_FOOD,26,COMPLETED
DSP-10250,RT-HUB_-REG-10,HUB_N,2025-03-05T09:46:00Z,REGIONAL_DISTRIB,294.9,5,69,8.69,PERISHABLE_FOOD,26,COMPLETED
DSP-10251,RT-HUB_-REG-11,HUB_01,03/05/2025 08:53,REGIONAL_DISTRIB,296.1,6,70,9.05,PERISHABLE_FOOD,26,COMPLETED
DSP-10252,RT-HUB_-REG-12,HUB_N,2025-03-05 09:39:00,REGIONAL_DISTRIB,270.0,4,55,7.76,PHARMA_GDP,26,COMPLETED
DSP-10253,RT-HUB_-LOC-13,HUB_N,2025-03-06T10:46:00Z,LOCAL_URBAN,130.8,10,115,9.28,PERISHABLE_FOOD,26,COMPLETED
DSP-10254,RT-HUB_-LIN-14,HUB_01,03/06/2025 07:38,LINEHAUL_CORRIDOR,448.5,2,34,9.29,PHARMA_GDP,26,COMPLETED
DSP-10255,RT-HUB_-LOC-15,HUB_01,2025-03-06 15:33:00,LOCAL_URBAN,132.2,7,113,8.34,PHARMA_GDP,24,COMPLETED
DSP-10256,RT-HUB_-LOC-16,HUB_01,2025-03-06T12:53:00Z,LOCAL_URBAN,125.8,7,89,8.05,PHARMA_GDP,26,COMPLETED
DSP-10257,RT-ALLE-REG-17,ALLENTOWN_PA,03/07/2025 14:05,REGIONAL_DISTRIB,287.7,5,76,8.52,PERISHABLE_FOOD,26,COMPLETED
DSP-10258,RT-HUB_-REG-18,HUB_N,2025-03-07 18:28:00,REGIONAL_DISTRIB,272.4,5,55,8.15,PERISHABLE_FOOD,26,COMPLETED
DSP-10259,RT-HUB_-REG-19,HUB_N,2025-03-07T10:20:00Z,REGIONAL_DISTRIB,270.8,6,71,8.45,PHARMA_GDP,26,COMPLETED
DSP-10260,RT-HUB_-LIN-20,HUB_01,03/07/2025 16:24,LINEHAUL_CORRIDOR,437.5,1,27,8.75,PHARMA_GDP,26,COMPLETED
DSP-10261,RT-HUB_-LOC-21,HUB_N,2025-03-08 07:35:00,LOCAL_URBAN,119.5,10,83,8.77,PERISHABLE_FOOD,26,COMPLETED
DSP-10262,RT-HUB_-REG-22,HUB_01,2025-03-08T08:43:00Z,REGIONAL_DISTRIB,274.9,4,83,7.88,PERISHABLE_FOOD,26,COMPLETED
DSP-10263,RT-ALLE-LIN-23,ALLENTOWN_PA,03/08/2025 14:06,LINEHAUL_CORRIDOR,438.5,1,22,8.77,PERISHABLE_FOOD,26,COMPLETED
DSP-10264,RT-HUB_-LIN-24,HUB_N,2025-03-08 06:49:00,LINEHAUL_CORRIDOR,428.9,1,38,8.58,PHARMA_GDP,26,COMPLETED
DSP-10265,RT-HUB_-REG-25,HUB_N,2025-03-09T18:17:00Z,REGIONAL_DISTRIB,298.2,6,83,9.1,PERISHABLE_FOOD,26,COMPLETED
DSP-10266,RT-ALLE-REG-26,ALLENTOWN_PA,03/09/2025 06:51,REGIONAL_DISTRIB,282.5,5,56,8.39,PHARMA_GDP,26,COMPLETED
DSP-10267,RT-ALLE-LIN-27,ALLENTOWN_PA,2025-03-09 12:44:00,LINEHAUL_CORRIDOR,433.8,2,20,9.01,PERISHABLE_FOOD,26,COMPLETED
DSP-10268,RT-HUB_-LOC-28,HUB_01,2025-03-09T17:45:00Z,LOCAL_URBAN,127.0,10,85,9.11,PERISHABLE_FOOD,25,COMPLETED
DSP-10269,RT-HUB_-LOC-29,HUB_N,03/10/2025 06:30,LOCAL_URBAN,119.5,8,104,8.1,PHARMA_GDP,24,COMPLETED
DSP-10270,RT-HUB_-LOC-30,HUB_01,2025-03-10 14:05:00,LOCAL_URBAN,116.7,8,85,7.97,PHARMA_GDP,25,COMPLETED
DSP-10271,RT-HUB_-LOC-31,HUB_N,2025-03-10T09:56:00Z,LOCAL_URBAN,118.8,7,100,7.73,PERISHABLE_FOOD,24,COMPLETED
DSP-10272,RT-HUB_-REG-32,HUB_N,03/10/2025 07:38,REGIONAL_DISTRIB,285.2,4,73,8.12,PERISHABLE_FOOD,26,COMPLETED
DSP-10273,RT-HUB_-REG-33,HUB_01,2025-03-11 17:34:00,REGIONAL_DISTRIB,262.8,5,63,7.92,PERISHABLE_FOOD,26,COMPLETED
DSP-10274,RT-HUB_-REG-34,HUB_N,2025-03-11T09:30:00Z,REGIONAL_DISTRIB,282.3,6,61,8.72,PERISHABLE_FOOD,26,COMPLETED
DSP-10275,RT-HUB_-REG-35,HUB_01,03/11/2025 09:50,REGIONAL_DISTRIB,277.1,5,69,8.26,PHARMA_GDP,26,COMPLETED
DSP-10276,RT-ALLE-LOC-36,ALLENTOWN_PA,2025-03-11 16:01:00,LOCAL_URBAN,117.9,10,100,8.69,PHARMA_GDP,26,COMPLETED
DSP-10277,RT-HUB_-LOC-37,HUB_N,2025-03-12T09:07:00Z,LOCAL_URBAN,117.0,10,103,8.65,PHARMA_GDP,26,COMPLETED
DSP-10278,RT-HUB_-REG-38,HUB_N,03/12/2025 13:21,REGIONAL_DISTRIB,284.8,6,69,8.78,PERISHABLE_FOOD,26,COMPLETED
DSP-10279,RT-ALLE-LOC-39,ALLENTOWN_PA,2025-03-12 08:46:00,LOCAL_URBAN,131.2,10,111,9.3,PHARMA_GDP,25,COMPLETED
DSP-10280,RT-ALLE-LOC-40,ALLENTOWN_PA,2025-03-12T14:29:00Z,LOCAL_URBAN,119.4,10,110,8.76,PERISHABLE_FOOD,26,COMPLETED
DSP-10281,RT-ALLE-LOC-01,ALLENTOWN_PA,03/13/2025 07:19,LOCAL_URBAN,110.9,9,114,8.04,PERISHABLE_FOOD,24,COMPLETED
DSP-10282,RT-ALLE-LOC-02,ALLENTOWN_PA,2025-03-13 17:57:00,LOCAL_URBAN,126.2,7,105,8.07,PERISHABLE_FOOD,25,COMPLETED
DSP-10283,RT-HUB_-LOC-03,HUB_N,2025-03-13T18:13:00Z,LOCAL_URBAN,122.8,8,108,8.25,PHARMA_GDP,25,COMPLETED
DSP-10284,RT-ALLE-LOC-04,ALLENTOWN_PA,03/13/2025 07:23,LOCAL_URBAN,134.9,10,86,9.47,PHARMA_GDP,24,COMPLETED
DSP-10285,RT-HUB_-LOC-05,HUB_N,2025-03-14 06:58:00,LOCAL_URBAN,118.6,8,113,8.06,PERISHABLE_FOOD,25,COMPLETED
DSP-10286,RT-HUB_-LOC-06,HUB_01,2025-03-14T07:13:00Z,LOCAL_URBAN,117.5,7,81,7.67,PERISHABLE_FOOD,26,COMPLETED
DSP-10287,RT-ALLE-LOC-07,ALLENTOWN_PA,03/14/2025 09:21,LOCAL_URBAN,114.4,8,101,7.87,PERISHABLE_FOOD,25,COMPLETED
DSP-10288,RT-HUB_-LOC-08,HUB_N,2025-03-14 13:07:00,LOCAL_URBAN,126.4,10,81,9.08,PERISHABLE_FOOD,24,COMPLETED
DSP-10289,RT-HUB_-REG-09,HUB_N,2025-03-15T18:25:00Z,REGIONAL_DISTRIB,269.3,6,80,8.41,PERISHABLE_FOOD,26,COMPLETED
DSP-10290,RT-HUB_-LOC-10,HUB_01,03/15/2025 11:08,LOCAL_URBAN,121.4,9,111,8.52,PERISHABLE_FOOD,26,COMPLETED
DSP-10291,RT-HUB_-REG-11,HUB_01,2025-03-15 15:07:00,REGIONAL_DISTRIB,275.7,5,74,8.23,PHARMA_GDP,26,COMPLETED
DSP-10292,RT-HUB_-LOC-12,HUB_N,2025-03-15T13:54:00Z,LOCAL_URBAN,116.0,7,91,7.61,PHARMA_GDP,24,COMPLETED
DSP-10293,RT-HUB_-REG-13,HUB_N,03/16/2025 13:40,REGIONAL_DISTRIB,279.0,5,75,8.31,PERISHABLE_FOOD,26,COMPLETED
DSP-10294,RT-HUB_-LOC-14,HUB_N,2025-03-16 07:42:00,LOCAL_URBAN,131.0,7,102,8.29,PERISHABLE_FOOD,25,COMPLETED
DSP-10295,RT-ALLE-REG-15,ALLENTOWN_PA,2025-03-16T12:40:00Z,REGIONAL_DISTRIB,282.3,6,70,8.72,PHARMA_GDP,26,COMPLETED
DSP-10296,RT-HUB_-REG-16,HUB_N,03/16/2025 08:19,REGIONAL_DISTRIB,269.9,4,63,7.76,PHARMA_GDP,26,COMPLETED
DSP-10297,RT-ALLE-REG-17,ALLENTOWN_PA,2025-03-17 18:04:00,REGIONAL_DISTRIB,282.3,6,58,8.72,PERISHABLE_FOOD,26,COMPLETED
DSP-10298,RT-HUB_-REG-18,HUB_01,2025-03-17T07:17:00Z,REGIONAL_DISTRIB,294.1,6,69,9.0,PERISHABLE_FOOD,26,COMPLETED
DSP-10299,RT-HUB_-LOC-19,HUB_N,03/17/2025 13:25,LOCAL_URBAN,135.0,10,96,9.47,PHARMA_GDP,24,COMPLETED
DSP-10300,RT-HUB_-LOC-20,HUB_N,2025-03-17 17:43:00,LOCAL_URBAN,128.4,9,107,8.84,PHARMA_GDP,24,COMPLETED
DSP-10301,RT-HUB_-REG-21,HUB_N,2025-03-18T10:06:00Z,REGIONAL_DISTRIB,284.0,6,72,8.76,PHARMA_GDP,26,COMPLETED
DSP-10302,RT-ALLE-LIN-22,ALLENTOWN_PA,03/18/2025 05:47,LINEHAUL_CORRIDOR,450.8,1,24,9.0,PERISHABLE_FOOD,26,COMPLETED
DSP-10303,RT-HUB_-REG-23,HUB_N,2025-03-18 18:23:00,REGIONAL_DISTRIB,266.0,4,77,7.67,PHARMA_GDP,26,COMPLETED
DSP-10304,RT-HUB_-LOC-24,HUB_01,2025-03-18T18:26:00Z,LOCAL_URBAN,125.8,10,104,9.05,PERISHABLE_FOOD,26,COMPLETED
DSP-10305,RT-HUB_-REG-25,HUB_01,03/19/2025 14:30,REGIONAL_DISTRIB,272.5,5,69,8.15,PERISHABLE_FOOD,26,COMPLETED
DSP-10306,RT-ALLE-LOC-26,ALLENTOWN_PA,2025-03-19 08:57:00,LOCAL_URBAN,134.3,9,84,9.1,PERISHABLE_FOOD,25,COMPLETED
DSP-10307,RT-HUB_-LOC-27,HUB_01,2025-03-19T13:20:00Z,LOCAL_URBAN,130.7,9,115,8.94,PERISHABLE_FOOD,26,COMPLETED
DSP-10308,RT-ALLE-REG-28,ALLENTOWN_PA,03/19/2025 07:29,REGIONAL_DISTRIB,262.1,6,80,8.24,PERISHABLE_FOOD,26,COMPLETED
DSP-10309,RT-HUB_-REG-29,HUB_01,2025-03-20 15:49:00,REGIONAL_DISTRIB,304.6,5,61,8.92,PERISHABLE_FOOD,26,COMPLETED
DSP-10310,RT-HUB_-LOC-30,HUB_01,2025-03-20T07:33:00Z,LOCAL_URBAN,119.0,7,103,7.74,PERISHABLE_FOOD,26,COMPLETED
DSP-10311,RT-HUB_-REG-31,HUB_01,03/20/2025 05:43,REGIONAL_DISTRIB,294.0,5,75,8.67,PHARMA_GDP,26,COMPLETED
DSP-10312,RT-HUB_-REG-32,HUB_N,2025-03-20 07:25:00,REGIONAL_DISTRIB,283.4,5,55,8.41,PHARMA_GDP,26,COMPLETED
DSP-10313,RT-HUB_-REG-33,HUB_N,2025-03-21T10:53:00Z,REGIONAL_DISTRIB,270.3,4,78,7.77,PERISHABLE_FOOD,26,COMPLETED
DSP-10314,RT-HUB_-LOC-34,HUB_N,03/21/2025 06:09,LOCAL_URBAN,130.3,8,89,8.59,PHARMA_GDP,26,COMPLETED
DSP-10315,RT-HUB_-LOC-35,HUB_01,2025-03-21 08:35:00,LOCAL_URBAN,115.3,8,106,7.91,PERISHABLE_FOOD,25,COMPLETED
DSP-10316,RT-HUB_-REG-36,HUB_N,2025-03-21T17:38:00Z,REGIONAL_DISTRIB,286.5,5,66,8.49,PERISHABLE_FOOD,26,COMPLETED
DSP-10317,RT-ALLE-LOC-37,ALLENTOWN_PA,03/22/2025 09:43,LOCAL_URBAN,123.8,9,81,8.63,PERISHABLE_FOOD,26,COMPLETED
DSP-10318,RT-ALLE-LOC-38,ALLENTOWN_PA,2025-03-22 09:01:00,LOCAL_URBAN,119.8,7,95,7.78,PERISHABLE_FOOD,24,COMPLETED
DSP-10319,RT-HUB_-REG-39,HUB_N,2025-03-22T14:56:00Z,REGIONAL_DISTRIB,304.0,5,84,8.9,PHARMA_GDP,26,COMPLETED
